intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
110000,0.00039991274630989603,0.05641025641025641,0.00039991274630989603,0.0001674821452070199,1.2727272727272727,1.0,0.4453617714151233,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_934613185.1 uncultured Clostridia bacterium,961d1e93be5d25b1d42c26989bb0c2f6,0.05641025641025641,110000,268,143910000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8577720039335236,0.9451850090869965,0.9014785065102601,0.9451850090869965,False,14,53013,83591
3520000,0.012797207881916673,0.021400778210116732,0.00039991274630989603,0.0001555191348350899,1.1818181818181819,1.0,0.38569460791993504,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_004171955.1 Escherichia coli,67bd2336022083b93b55c7ca570dad08,0.6848249027237354,110000,269,143800000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.9180886370054878,0.9926041108791541,0.9553463739423209,0.9926041108791541,False,13,53026,83591
430000,0.0015632952810295936,0.03793103448275862,0.00039991274630989603,0.0001914081659508799,1.4545454545454546,1.0,0.6555547773570889,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_034102385.1 Romboutsia timonensis,461b55646d718b3ddda0d6fbb3172a39,0.1482758620689655,110000,270,143690000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8810107271793971,0.963266550325603,0.9221386387525001,0.963266550325603,False,16,53042,83591
110000,0.00039991274630989603,0.07971014492753623,0.00039991274630989603,0.0001674821452070199,1.2727272727272727,1.0,0.4453617714151233,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_037234905.1 bacterium,945cbaec2f377ad5182c0879137aadd4,0.07971014492753623,110000,271,143580000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8577720039335236,0.9516145001781899,0.9046932520558568,0.9516145001781899,False,14,53056,83591
250000,0.0009088926052497637,0.044715447154471545,0.00039991274630989603,0.0009091887882666795,6.909090909090909,3.0,7.304476155127515,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_037375005.1 bacterium,ad26205885b1d5480f55d514d7e7a2d7,0.1016260162601626,110000,272,143470000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.871691862161085,0.9561576583622152,0.91392476026165,0.9561576583622152,False,76,53132,83591
470000,0.0017087180978695557,0.03793103448275862,0.00039991274630989603,0.0001794451555789499,1.3636363636363635,1.0,0.4810456929208347,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_022787925.1 bacterium,bd0134d1a4ff71fe320e2a78d7f12230,0.16206896551724137,110000,273,143360000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8825486108048137,0.9649480189036306,0.9237483148542222,0.9649480189036306,False,15,53147,83591
120000,0.00043626845051988655,0.03914590747330961,0.00039991274630989603,0.00020337117632280988,1.5454545454545454,1.0,0.7820295697311479,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_034167405.1 Prevotella sp.,165aa650307d582b6291e371ee6c2667,0.042704626334519574,110000,274,143250000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8592367025179579,0.9400405051054549,0.8996386038117063,0.9400405051054549,False,17,53164,83591
3880000,0.014106013233476333,0.021032504780114723,0.00039991274630989603,0.0001674821452070199,1.2727272727272727,1.0,0.4453617714151233,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_003303495.1 Escherichia coli,f57cc34b9795bc84a8b7cc1e6fcb1515,0.7418738049713193,110000,275,143140000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.9198432156655039,0.9941626699910785,0.9570029428282911,0.9941626699910785,False,14,53178,83591
160000,0.0005816912673598487,0.05045871559633028,0.00039991274630989603,0.0001555191348350899,1.1818181818181819,1.0,0.38569460791993504,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945932185.1 uncultured Bacteroidales bacterium,1cc10cf3d90576b6625a733db7796e72,0.07339449541284404,110000,276,143030000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8640972020731124,0.9500754753422288,0.9070863387076706,0.9500754753422288,False,13,53191,83591
570000,0.002072275139969461,0.040892193308550186,0.00039991274630989603,0.00026318622818245985,2.0,1.0,1.348399724926484,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945873355.1 uncultured Erysipelotrichaceae bacterium,b9906f466f46816edd2da308a0d82cd4,0.21189591078066913,110000,277,142920000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8858931057433906,0.9700334650057731,0.9279632853745818,0.9700334650057731,False,22,53213,83591
650000,0.0023631207736493857,0.05263157894736842,0.00039991274630989603,0.00037085332152982976,2.8181818181818183,2.0,2.690663379445226,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945911845.1 uncultured Firmicutes bacterium,4448a9707142ac4ff46220f385c4444d,0.31100478468899523,110000,278,142810000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8881774116292771,0.9773593145476577,0.9327683630884673,0.9773593145476577,False,31,53244,83591
1320000,0.004798952955718752,4.313598619648442e-05,0.00036355704209990546,0.0001555191348350899,1.3,1.0,0.6403124237432849,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_905335845.1 Visayan warty pig (Sus cebifrons),e9ee0dbbf165d1d6b656319badbdd6da,0.0005693950177935943,100000,279,142710000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.9006007082561287,0.8637352819241542,0.8821679950901414,0.9006007082561287,False,13,53257,83591
460000,0.0016723623936595652,0.03215434083601286,0.00036355704209990546,0.00022729719706666987,1.9,1.0,1.7578395831246945,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_008727735.1 Flintibacter sp. KGMB00164,047756b911c8d22b157f4c095ad7d739,0.14790996784565916,100000,280,142610000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8821765270752898,0.9632198857547667,0.9226982064150282,0.9632198857547667,False,19,53276,83591
830000,0.0030175234494292155,0.05649717514124294,0.00036355704209990546,0.0003110382696701798,2.6,2.0,1.685229954635272,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945877515.1 uncultured Clostridia bacterium,43cb2338dcfa7efdacd570bbe5c828a3,0.4689265536723164,100000,281,142510000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8924448451669831,0.985260507138372,0.9388526761526775,0.985260507138372,False,26,53302,83591
100000,0.00036355704209990546,0.05813953488372093,0.00036355704209990546,0.00011963010371929992,1.0,1.0,0.0,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945872615.1 uncultured Clostridia bacterium,8e1dead05a73f32d0650dc7af306dc8a,0.05813953488372093,100000,282,142410000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8561704733635058,0.9457447780854529,0.9009576257244793,0.9457447780854529,False,10,53312,83591
100000,0.00036355704209990546,0.04329004329004329,0.00036355704209990546,0.00014355612446315992,1.2,1.0,0.4,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_034179595.1 Clostridium sp.,034d6b8f070f831f08fe06c4edce1e59,0.04329004329004329,100000,283,142310000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8561704733635058,0.9402914999684385,0.8982309866659721,0.9402914999684385,False,12,53324,83591
810000,0.0029448120410092344,0.04975124378109453,0.00036355704209990546,0.00013159311409122992,1.1,1.0,0.3,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945873765.1 uncultured Clostridia bacterium,a79e4a7946a920b8d158e9d4dcb0a55a,0.40298507462686567,100000,284,142210000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8920181231668434,0.9823371485915359,0.9371776358791897,0.9823371485915359,False,11,53335,83591
610000,0.0022176979568094236,0.04405286343612335,0.00036355704209990546,0.00025122321781052983,2.1,2.0,1.044030650891055,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_000191545.1 Lactobacillus amylovorus,4fd0ddc2fcd9b7b32ab913afd1a12e86,0.2687224669603524,100000,285,142110000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8870719986735673,0.9745629166767813,0.9308174576751743,0.9745629166767813,False,21,53356,83591
140000,0.0005089798589398677,0.02824858757062147,0.00036355704209990546,0.001519302317235109,12.7,3.5,17.55591068557823,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_021640625.1 Bacteroidales bacterium,ea63fb0396245b1ca04a1f301d01dade,0.03954802259887006,100000,286,142010000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8618377279248546,0.9386261352795506,0.9002319316022026,0.9386261352795506,False,127,53483,83591
400000,0.0014542281683996218,0.02481389578163772,0.00036355704209990546,0.0002990752592982498,2.5,1.0,2.7658633371878665,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_022782205.1 Lachnospiraceae bacterium,9e7e9ba8c975fae95f82cee1091bc444,0.09925558312655088,100000,287,141910000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8797622933715632,0.9557152772747662,0.9177387853231647,0.9557152772747662,False,25,53508,83591
330000,0.001199738238929688,0.036101083032490974,0.00036355704209990546,0.0002751492385543898,2.3,1.0,3.579106033634656,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_938041385.1 uncultured Clostridia bacterium,84b1b8f9ce105cfd5825079e7d302e77,0.11913357400722022,100000,288,141810000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8764500826060089,0.9591422521430056,0.9177961673745072,0.9591422521430056,False,23,53531,83591
350000,0.0012724496473496692,0.05235602094240838,0.00036355704209990546,0.0001914081659508799,1.6,1.0,1.2806248474865698,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945870635.1 uncultured Clostridia bacterium,00f3695f5835fccfc3cf72604fd9cbcc,0.18324607329842932,100000,289,141710000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8774618575482368,0.9672744127293085,0.9223681351387727,0.9672744127293085,False,16,53547,83591
110000,0.00039991274630989603,0.045454545454545456,0.00036355704209990546,0.00011963010371929992,1.0,1.0,0.0,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_034093775.1 Eubacteriales bacterium,4fe7ff009a64df01d61094581c2de716,0.05,100000,290,141610000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8577720039335236,0.9429520476395572,0.9003620257865403,0.9429520476395572,False,10,53557,83591
130000,0.0004726241547298771,0.039525691699604744,0.00036355704209990546,0.0001794451555789499,1.5,1.0,0.6708203932499369,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_022785425.1 Bacteroides sp.,7b543eac51e8063734b4fe300eccf27d,0.05138339920948617,100000,291,141510000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8605863031241712,0.9434567940836064,0.9020215486038887,0.9434567940836064,False,15,53572,83591
340000,0.0012360939431396785,0.02512562814070352,0.00036355704209990546,0.00023926020743859984,2.0,1.0,1.61245154965971,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_022784005.1 Parabacteroides sp.,ba694271d8b8d844c1235bb504fadbba,0.08542713567839195,100000,292,141410000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8769632647878844,0.9529078374172346,0.9149355511025595,0.9529078374172346,False,20,53592,83591
1550000,0.0056351341525485345,0.04081632653061224,0.00036355704209990546,0.00025122321781052983,2.1,2.0,1.445683229480096,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_946411645.1 uncultured Bacteroidales bacterium,41664e661568277f8365f727f0ee403c,0.6326530612244898,100000,293,141310000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.9034415984373888,0.9910630545486797,0.9472523264930343,0.9910630545486797,False,21,53613,83591
1050000,0.0038173489420490073,0.05128205128205128,0.00036355704209990546,0.0005622614874807097,4.7,2.5,6.8854919940408035,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_034171185.1 Collinsella sp.,05e549082da903bfb8b528eddd6b921a,0.5384615384615384,100000,294,141210000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8965686849245487,0.9879353449651646,0.9422520149448566,0.9879353449651646,False,47,53660,83591
330000,0.001199738238929688,0.05714285714285714,0.00036355704209990546,0.0002751492385543898,2.3,2.0,2.0024984394500787,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_900765835.1 Lactobacillaceae bacterium,8efaed1c77240caab1b7b792fefb991b,0.18857142857142858,100000,295,141110000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8764500826060089,0.9678178882083973,0.922133985407203,0.9678178882083973,False,23,53683,83591
390000,0.0014178724641896313,0.04739336492890995,0.00036355704209990546,0.0007656326638035196,6.4,2.5,9.057593499379403,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_020978285.1 Limosilactobacillus reuteri,b3841df5cda6d6a18d98518b0da434b5,0.1848341232227488,100000,296,141010000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8793256634676013,0.9674380833214282,0.9233818733945147,0.9674380833214282,False,64,53747,83591
100000,0.00036355704209990546,0.043859649122807015,0.00036355704209990546,0.00014355612446315992,1.2,1.0,0.4,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945948355.1 uncultured Spirochaetales bacterium,d1e4c4a2cbe7395adf8a925fdbe72563,0.043859649122807015,100000,297,140910000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8561704733635058,0.9405325419797677,0.8983515076716367,0.9405325419797677,False,12,53759,83591
630000,0.0022904093652294046,0.07936507936507936,0.00036355704209990546,0.00028711224892631984,2.4,2.0,1.019803902718557,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945917805.1 uncultured Clostridium sp.,a2dbeea8af9c698ff279f1754bc9bbf5,0.5,100000,298,140810000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8876333077074692,0.9865008210958766,0.9370670644016729,0.9865008210958766,False,24,53783,83591
1310000,0.004762597251508762,0.049019607843137254,0.00036355704209990546,0.0005383354667368496,4.5,3.5,3.6124783736376886,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_022779225.1 Christensenellaceae bacterium,bf5f5930af4dd88166c31e4535380712,0.6421568627450981,100000,299,140710000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.9004664298833243,0.991352845326951,0.9459096376051377,0.991352845326951,False,45,53828,83591
1120000,0.004071838871518942,0.06622516556291391,0.00036355704209990546,0.00025122321781052983,2.1,2.0,1.2206555615733703,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_004557765.1 Clostridiales bacterium,66f55edd6a1d4fa21120bf1f13f65515,0.7417218543046358,100000,300,140610000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8977039759892503,0.9941586769529562,0.9459313264711033,0.9941586769529562,False,21,53849,83591
680000,0.002472187886279357,0.03731343283582089,0.00036355704209990546,0.0001794451555789499,1.5,1.5,0.5,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_034170325.1 Intestinimonas sp.,537b09249bc4b5bd4e21a52018679d5a,0.2537313432835821,100000,301,140510000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8889635426898987,0.9734666130983124,0.9312150778941055,0.9734666130983124,False,15,53864,83591
100000,0.00036355704209990546,0.043668122270742356,0.00036355704209990546,0.00014355612446315992,1.2,1.0,0.4,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_009861585.1 Streptococcus suis,3974fe2a356fb633d7cdbffd6e9d1aa7,0.043668122270742356,100000,302,140410000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8561704733635058,0.9404518371537441,0.8983111552586249,0.9404518371537441,False,12,53876,83591
350000,0.0012724496473496692,0.056179775280898875,0.00036355704209990546,0.00020337117632280988,1.7,1.0,1.4866068747318504,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_945915205.1 Streptococcus hyointestinalis,2d8ab4fbce1dd28f39f884bc511e163d,0.19662921348314608,100000,303,140310000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8774618575482368,0.96861225972111,0.9230370586346734,0.96861225972111,False,17,53893,83591
120000,0.00043626845051988655,0.04784688995215311,0.00036355704209990546,0.0001674821452070199,1.4,1.0,0.48989794855663565,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_028727165.1 Ruminococcus bromii,0474a1b9b174aa0fb2ac1a1bbf8a453f,0.05741626794258373,100000,304,140210000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8592367025179579,0.945512668540668,0.9023746855293129,0.945512668540668,False,14,53907,83591
160000,0.0005816912673598487,0.0411522633744856,0.00036355704209990546,0.0003588903111578998,3.0,1.0,5.039841267341661,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945912885.1 uncultured Clostridia bacterium,3c12278db65e3d4d688afc4373dad2a1,0.06584362139917696,100000,305,140110000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8640972020731124,0.9480551508904238,0.9060761764817681,0.9480551508904238,False,30,53937,83591
960000,0.0034901476041590924,0.045871559633027525,0.00036355704209990546,0.001626969410582479,13.6,13.0,5.53534100123922,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945867535.1 uncultured Ruminococcus sp.,b8433ff75459445b400fc0e63fd1eec9,0.44036697247706424,100000,306,140010000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8949947062813178,0.9840473027327953,0.9395210045070566,0.9840473027327953,False,136,54073,83591
590000,0.002144986548389442,0.04132231404958678,0.00036355704209990546,0.00022729719706666987,1.9,1.5,1.445683229480096,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_004562815.1 bacterium,fc068a06f97a712cab65ee88ce337bcd,0.24380165289256198,100000,307,139910000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8864923488269522,0.9727049158130301,0.9295986323199912,0.9727049158130301,False,19,54092,83591
90000,0.00032720133788991494,0.04945054945054945,0.00032720133788991494,0.00013159311409122992,1.2222222222222223,1.0,0.41573970964154905,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_004556975.1 Oscillospiraceae bacterium,029dd89cffefbca719a5c051a77ae87a,0.04945054945054945,90000,308,139820000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8544035430072672,0.9427477665222822,0.8985756547647747,0.9427477665222822,False,11,54103,83591
120000,0.00043626845051988655,0.027950310559006212,0.00032720133788991494,0.00011963010371929992,1.1111111111111112,1.0,0.3142696805273545,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_009695585.1 Anaerovibrio slackiae,af218efcfd75f040949ed7691760f357,0.037267080745341616,90000,309,139730000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8592367025179579,0.9375334506382956,0.8983850765781267,0.9375334506382956,False,10,54113,83591
90000,0.00032720133788991494,0.03345724907063197,0.00032720133788991494,0.0001555191348350899,1.4444444444444444,1.0,0.6849348892187752,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_000712295.1 Synergistes jonesii,b156118278c26269dccce12eab192a6b,0.03345724907063197,90000,310,139640000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8544035430072672,0.9355530864427115,0.8949783147249893,0.9355530864427115,False,13,54126,83591
210000,0.0007634697884098015,0.031141868512110725,0.00032720133788991494,0.0009690038401263294,9.0,9.0,7.483314773547883,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_014384705.1 Yeguia hominis,88b6d159f37d11f5ed97877cae7c2e73,0.0726643598615917,90000,311,139550000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8687169026745869,0.9498892432256207,0.9093030729501038,0.9498892432256207,False,81,54207,83591
250000,0.0009088926052497637,0.032490974729241874,0.00032720133788991494,0.00026318622818245985,2.4444444444444446,2.0,1.2570787221094177,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_004554085.1 Clostridiales bacterium,e5df5a46f4a2185460546cc1e1465695,0.09025270758122744,90000,312,139460000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.871691862161085,0.9539350984621396,0.9128134803116124,0.9539350984621396,False,22,54229,83591
90000,0.00032720133788991494,0.04285714285714286,0.00032720133788991494,0.00010766709334736994,1.0,1.0,0.0,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_034088345.1 Bulleidia sp.,a759709e30994aee62ae945d46c39ba7,0.04285714285714286,90000,313,139370000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8544035430072672,0.9401062192963247,0.897254881151796,0.9401062192963247,False,9,54238,83591
90000,0.00032720133788991494,0.04433497536945813,0.00032720133788991494,0.0001794451555789499,1.6666666666666667,1.0,0.9428090415820632,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_029098265.1 Clostridia bacterium,a72cb8311733d434349f677367e04b92,0.04433497536945813,90000,314,139280000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8544035430072672,0.9407313497835186,0.8975674463953929,0.9407313497835186,False,15,54253,83591
90000,0.00032720133788991494,0.03765690376569038,0.00032720133788991494,0.00011963010371929992,1.1111111111111112,1.0,0.3142696805273545,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945948555.1 uncultured Bacteroidales bacterium,cd6ea5313617ab436d59ef659fc9aef2,0.03765690376569038,90000,315,139190000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8544035430072672,0.9377247622956763,0.8960641526514717,0.9377247622956763,False,10,54263,83591
100000,0.00036355704209990546,0.05806451612903226,0.00032720133788991494,0.0001555191348350899,1.4444444444444444,1.0,0.4969039949999533,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_948979695.1 Lactobacillus johnsonii,cc57661a2e3612fad5911efe39f45bde,0.06451612903225806,90000,316,139100000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8561704733635058,0.9476766122396355,0.9019235428015706,0.9476766122396355,False,13,54276,83591
1770000,0.006434959645168327,0.030303030303030304,0.00032720133788991494,0.0001674821452070199,1.5555555555555556,1.0,0.8314794192830981,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_938001855.1 [Clostridium] scindens,0df8c5bbc0a71761a9f4e4bff0833c18,0.5959595959595959,90000,317,139010000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.9057958161329676,0.9899026493960954,0.9478492327645315,0.9899026493960954,False,14,54290,83591
390000,0.0014178724641896313,0.043689320388349516,0.00032720133788991494,0.0001914081659508799,1.7777777777777777,2.0,0.9162456945817024,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945870515.1 uncultured Bacteroidales bacterium,beddc9278988cb451e260b9b13fd0fd0,0.18932038834951456,90000,318,138920000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8793256634676013,0.9678931131602071,0.9236093883139043,0.9678931131602071,False,16,54306,83591
310000,0.001127026830509707,0.028037383177570093,0.00032720133788991494,0.00013159311409122992,1.2222222222222223,1.0,0.628539361054709,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_032481255.1 Clostridium perfringens,3fb9c18710fb30df3107f003795c0cf2,0.09657320872274143,90000,319,138830000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8753763100793048,0.9552020121943915,0.9152891611368481,0.9552020121943915,False,11,54317,83591
600000,0.002181342252599433,0.04225352112676056,0.00032720133788991494,0.00011963010371929992,1.1111111111111112,1.0,0.3142696805273545,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_963635105.1 Bacteroidaceae bacterium,71dae3f0704ec2a246648da2d5821c13,0.28169014084507044,90000,320,138740000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8867845417116311,0.9754639159924223,0.9311242288520267,0.9754639159924223,False,10,54327,83591
1210000,0.0043990402094088565,0.039301310043668124,0.00032720133788991494,0.00011963010371929992,1.1111111111111112,1.0,0.3142696805273545,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945830955.1 uncultured Clostridia bacterium,241280b1fa591fd03d2f6a6687747a2f,0.5283842794759825,90000,321,138650000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8990654984837136,0.9875694456605816,0.9433174720721476,0.9875694456605816,False,10,54337,83591
250000,0.0009088926052497637,0.03614457831325301,0.00032720133788991494,0.00013159311409122992,1.2222222222222223,1.0,0.628539361054709,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945910885.1 uncultured Bacteroidales bacterium,2c3f60a565edca1028e84c1b5f5d6eb5,0.10040160642570281,90000,322,138560000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.871691862161085,0.955930431803378,0.9138111469822314,0.955930431803378,False,11,54348,83591
830000,0.0030175234494292155,0.04945054945054945,0.00032720133788991494,0.0001674821452070199,1.5555555555555556,1.0,0.6849348892187752,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_022775205.1 Clostridium sp.,edc9b6d5aae13bc80796a910bd4d265a,0.45604395604395603,90000,323,138470000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8924448451669831,0.9847224902230317,0.9385836676950075,0.9847224902230317,False,14,54362,83591
210000,0.0007634697884098015,0.061224489795918366,0.00032720133788991494,0.0001555191348350899,1.4444444444444444,1.0,0.9558139185602919,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945828995.1 uncultured Clostridia bacterium,2f23cea90c26d0c28370808151c5031c,0.14285714285714285,90000,324,138380000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8687169026745869,0.9625636347671247,0.9156402687208558,0.9625636347671247,False,13,54375,83591
